,Text,Gospel
490,"y se maravillaban. Porque aún no habían entendido lo de los panes, por",2
491,"cuanto estaban endurecidos sus corazones. Terminada la travesía, vinieron a tierra de Genesaret, y",2
492,"arribaron a la orilla. Y saliendo ellos de la barca, en",2
493,"seguida la gente le conoció. Y recorriendo toda la tierra de alrededor, comenzaron a traer",2
494,"de todas partes enfermos en lechos,",2
495,"a donde oían que estaba. Y dondequiera que entraba,",2
496,"en aldeas, ciudades o campos, ponían en las calles a los",2
497,"que estaban enfermos, y le rogaban que les",2
498,dejase tocar siquiera el borde de su manto; y todos los,2
499,que le tocaban quedaban sanos. Se,2
500,"juntaron a Jesús los fariseos,",2
501,"y algunos de los escribas, que habían venido de Jerusalén; los cuales, viendo a",2
502,algunos de los discípulos de Jesús comer,2
503,"pan con manos inmundas, esto es, no lavadas,",2
504,"los condenaban. Porque los fariseos y todos los judíos, aferrándose a",2
505,"la tradición de los ancianos, si muchas veces no se lavan",2
506,"las manos, no comen. Y volviendo de la plaza,",2
507,"si no se lavan, no comen. Y otras",2
508,"muchas cosas hay que tomaron para guardar, como los lavamientos de los vasos de",2
509,"beber, y de los jarros, y de los utensilios de metal, y de",2
510,"los lechos. Le preguntaron, pues, los fariseos",2
511,y los escribas: ¿Por qué tus discípulos no andan conforme a,2
512,"la tradición de los ancianos,",2
513,sino que comen pan con manos,2
514,"inmundas? Respondiendo él, les dijo: Hipócritas, bien profetizó de vosotros Isaías, como",2
515,"está escrito: Este pueblo de labios me honra, Mas su corazón",2
516,está lejos de mí. Pues en vano me,2
517,"honran, Enseñando como doctrinas mandamientos de hombres. Porque dejando el mandamiento de Dios, os",2
518,aferráis a la tradición de,2
519,los hombres: los lavamientos de los jarros y de los vasos de beber; y hacéis,2
520,otras muchas cosas semejantes. Les decía también:,2
521,Bien invalidáis el mandamiento de,2
522,Dios para guardar vuestra tradición. Porque Moisés dijo: Honra,2
523,a tu padre y a tu madre; y: El que maldiga al padre o,2
524,"a la madre, muera irremisiblemente. Pero vosotros decís: Basta",2
525,que diga un hombre al padre o a,2
526,"la madre: Es Corbán (que quiere decir,",2
527,"mi ofrenda a Dios) todo aquello con que pudiera ayudarte, y no le",2
528,"dejáis hacer más por su padre o por su madre, invalidando la palabra",2
529,de Dios con vuestra tradición que habéis transmitido. Y,2
530,muchas cosas hacéis semejantes a estas. Y llamando,2
531,"a sí a toda la multitud, les dijo: Oídme todos, y entended: Nada hay",2
532,"fuera del hombre que entre en él, que le",2
533,pueda contaminar; pero lo que,2
534,"sale de él, eso es",2
535,lo que contamina al hombre. Si alguno tiene oídos,2
536,"para oír, oiga. Cuando se alejó de la multitud y",2
537,"entró en casa, le preguntaron sus discípulos sobre la parábola.",2
538,El les dijo: ¿También vosotros estáis así sin entendimiento? ¿No entendéis,2
539,"que todo lo de fuera que entra en el hombre, no le puede contaminar,",2
540,"porque no entra en su corazón, sino en el vientre, y sale a la letrina?",2
541,"Esto decía, haciendo limpios todos los alimentos. Pero decía, que lo que del hombre sale,",2
542,"eso contamina al hombre. Porque de dentro, del corazón de",2
543,"los hombres, salen los malos pensamientos, los adulterios, las fornicaciones, los homicidios, los",2
544,"hurtos, las avaricias, las maldades,",2
545,"el engaño, la lascivia, la envidia, la maledicencia, la",2
546,"soberbia, la insensatez. Todas estas maldades de dentro salen, y",2
547,"contaminan al hombre. Levantándose de allí, se fue a la región",2
548,"de Tiro y de Sidón; y entrando en una casa, no quiso que nadie lo",2
549,"supiese; pero no pudo esconderse. Porque una mujer, cuya",2
550,"hija tenía un espíritu inmundo, luego que oyó de él, vino y se postró a",2
551,"sus pies. La mujer era griega, y sirofenicia de",2
552,nación; y le rogaba que echase,2
553,fuera de su hija al demonio. Pero,2
554,"Jesús le dijo: Deja primero que se sacien los hijos, porque no está",2
555,bien tomar el pan de los hijos y echarlo a los perrillos. Respondió,2
556,"ella y le dijo: Sí, Señor; pero aun",2
557,"los perrillos, debajo de la",2
558,"mesa, comen de las migajas de los hijos. Entonces le dijo:",2
559,"Por esta palabra, ve; el",2
560,demonio ha salido de tu hija. Y cuando,2
561,"llegó ella a su casa, halló que el demonio había",2
562,"salido, y a la hija acostada en la cama. Volviendo",2
563,"a salir de la región de Tiro, vino por Sidón al mar de Galilea,",2
564,pasando por la región de,2
565,"Decápolis. Y le trajeron un sordo y tartamudo, y le rogaron que le pusiera",2
566,la mano encima. Y tomándole aparte de la,2
567,"gente, metió los dedos en las orejas de él, y escupiendo,",2
568,tocó su lengua; y levantando los ojos,2
569,"al cielo, gimió, y le dijo: Efata, es decir: Sé abierto.",2
570,"Al momento fueron abiertos sus oídos, y se desató la ligadura de su",2
571,"lengua, y hablaba bien. Y les mandó",2
572,que no lo dijesen a nadie; pero cuanto más,2
573,"les mandaba, tanto más y más",2
574,"lo divulgaban. Y en gran manera se maravillaban, diciendo: bien lo",2
575,"ha hecho todo; hace a los sordos oír, y",2
576,"a los mudos hablar. En aquellos días, como había una gran multitud, y",2
577,"no tenían qué comer, Jesús",2
578,"llamó a sus discípulos, y les dijo: Tengo compasión",2
579,"de la gente, porque ya hace tres días que están conmigo,",2
580,y no tienen qué comer; y si,2
581,"los enviare en ayunas a sus casas, se desmayarán en el camino,",2
582,pues algunos de ellos han venido de lejos. Sus discípulos le respondieron: ¿De dónde podrá,2
583,alguien saciar de pan a éstos aquí en,2
584,el desierto? El les preguntó:,2
585,¿Cuántos panes tenéis? Ellos dijeron: Siete. Entonces mandó a la,2
586,"multitud que se recostase en tierra; y tomando los siete panes, habiendo dado gracias,",2
587,"los partió, y dio a sus discípulos para que los pusiesen delante; y los pusieron",2
588,delante de la multitud. Tenían también unos,2
589,"pocos pececillos; y los bendijo, y mandó que",2
590,"también los pusiesen delante. Y comieron, y se saciaron;",2
591,"y recogieron de los pedazos que habían sobrado, siete canastas. Eran",2
592,"los que comieron, como cuatro mil; y",2
593,los despidió. Y luego entrando en,2
594,"la barca con sus discípulos,",2
595,vino a la región de Dalmanuta. Vinieron entonces los fariseos y comenzaron a discutir con,2
596,"él, pidiéndole señal del cielo, para tentarle.",2
597,"Y gimiendo en su espíritu, dijo:",2
598,¿Por qué pide señal esta generación? De cierto os digo que no,2
599,"se dará señal a esta generación. Y dejándolos, volvió a",2
600,"entrar en la barca, y se fue a",2
601,la otra ribera. Habían olvidado de,2
602,"traer pan, y no tenían sino un",2
603,"pan consigo en la barca. Y él les mandó, diciendo: Mirad, guardaos de",2
604,"la levadura de los fariseos, y de la levadura de Herodes. Y discutían entre",2
605,"sí, diciendo: Es porque no trajimos pan. Y entendiéndolo Jesús, les dijo:",2
606,"¿Qué discutís, porque no tenéis pan? ¿No entendéis",2
607,ni comprendéis? ¿Aún tenéis endurecido vuestro corazón? ¿Teniendo,2
608,"ojos no veis, y teniendo oídos no",2
609,oís? ¿Y no recordáis? Cuando partí los cinco panes entre,2
610,"cinco mil, ¿cuántas cestas llenas de los pedazos recogisteis?",2
611,Y ellos dijeron: Doce. Y cuando los siete panes entre,2
612,"cuatro mil, ¿cuántas canastas llenas de los pedazos recogisteis? Y ellos dijeron: Siete. Y les",2
613,dijo: ¿Cómo aún no entendéis? Vino luego a Betsaida; y le trajeron,2
614,"un ciego, y le rogaron que le tocase. Entonces,",2
615,"tomando la mano del ciego, le sacó fuera de",2
616,"la aldea; y escupiendo en sus ojos, le puso las manos encima, y",2
617,"le preguntó si veía algo. El, mirando, dijo: Veo los hombres como",2
618,"árboles, pero los veo que andan. Luego le puso otra vez las",2
619,"manos sobre los ojos, y le hizo que mirase; y fue",2
620,"restablecido, y vio de lejos y claramente",2
621,a todos. Y lo envió a su,2
622,"casa, diciendo: No entres en la aldea, ni lo digas",2
623,a nadie en la aldea. Salieron Jesús y sus discípulos por las,2
624,"aldeas de Cesarea de Filipo. Y en el camino preguntó a sus discípulos, diciéndoles: ¿Quién",2
625,"dicen los hombres que soy yo? Ellos respondieron: Unos, Juan el Bautista; otros, Elías; y",2
626,"otros, alguno de los profetas. Entonces él les dijo:",2
627,"Y vosotros, ¿quién decís que soy? Respondiendo Pedro, le dijo: Tú",2
628,eres el Cristo. Pero él les mandó que no dijesen esto de,2
629,él a ninguno. Y comenzó,2
630,a enseñarles que le era necesario,2
631,"al Hijo del Hombre padecer mucho, y ser desechado por los ancianos,",2
632,"por los principales sacerdotes y por los escribas, y ser muerto, y",2
633,resucitar después de tres días.,2
634,Esto les decía claramente. Entonces Pedro le tomó aparte y comenzó a,2
635,"reconvenirle. Pero él, volviéndose y mirando a los discípulos, reprendió a Pedro, diciendo: ¡Quítate de",2
636,"delante de mí, Satanás! porque no pones la mira en las",2
637,"cosas de Dios, sino en las de los hombres. Y llamando",2
638,"a la gente y a sus discípulos, les dijo: Si alguno quiere venir",2
639,"en pos de mí, niéguese a sí mismo, y tome su cruz,",2
640,y sígame. Porque todo el que quiera salvar,2
641,"su vida, la perderá; y todo el que pierda su",2
642,"vida por causa de mí y del evangelio, la salvará. Porque ¿qué aprovechará al hombre",2
643,"si ganare todo el mundo, y perdiere su",2
644,alma? ¿O qué recompensa dará el hombre por su alma? Porque el que se,2
645,avergonzare de mí y de mis palabras en esta generación,2
646,"adúltera y pecadora, el Hijo del",2
647,Hombre se avergonzará también de,2
648,"él, cuando venga en la gloria de su Padre con los santos",2
649,ángeles. También les dijo: De cierto os digo que hay algunos de los,2
650,"que están aquí, que no gustarán la muerte hasta que hayan visto",2
651,"el reino de Dios venido con poder. Seis días después, Jesús tomó a",2
652,"Pedro, a Jacobo y a Juan, y los llevó aparte solos a un",2
653,monte alto; y se transfiguró delante de ellos. Y sus vestidos se volvieron,2
654,"resplandecientes, muy blancos, como la nieve, tanto que ningún lavador en la",2
655,"tierra los puede hacer tan blancos. Y les apareció Elías con Moisés, que hablaban con",2
656,"Jesús. Entonces Pedro dijo a Jesús: Maestro, bueno",2
657,es para nosotros que estemos,2
658,"aquí; y hagamos tres enramadas, una para ti, otra",2
659,"para Moisés, y otra para Elías. Porque no sabía lo que hablaba,",2
660,"pues estaban espantados. Entonces vino una nube que les hizo sombra, y desde la nube",2
661,una voz que decía: Este es mi Hijo amado; a él oíd. Y,2
662,"luego, cuando miraron, no vieron más a nadie consigo,",2
663,"sino a Jesús solo. Y descendiendo ellos del monte, les",2
664,"mandó que a nadie dijesen lo que habían visto,",2
665,sino cuando el Hijo del Hombre hubiese,2
666,"resucitado de los muertos. Y guardaron la palabra entre sí, discutiendo qué sería aquello",2
667,"de resucitar de los muertos. Y le preguntaron, diciendo:",2
668,¿Por qué dicen los escribas que es necesario,2
669,"que Elías venga primero? Respondiendo él, les dijo:",2
670,Elías a la verdad vendrá,2
671,"primero, y restaurará todas las cosas; ¿y",2
672,cómo está escrito del Hijo del,2
673,"Hombre, que padezca mucho y sea tenido en",2
674,nada? Pero os digo que Elías,2
675,"ya vino, y le hicieron todo lo que quisieron, como está escrito de él.",2
676,"Cuando llegó a donde estaban los discípulos, vio una gran multitud alrededor de ellos, y",2
677,escribas que disputaban con ellos. Y en seguida,2
678,"toda la gente, viéndole, se asombró, y corriendo a él, le saludaron.",2
679,El les preguntó: ¿Qué disputáis con,2
680,"ellos? Y respondiendo uno de la multitud, dijo: Maestro, traje",2
681,"a ti mi hijo, que tiene un espíritu mudo, el",2
682,"cual, dondequiera que le toma, le sacude; y echa espumarajos, y cruje los dientes, y",2
683,"se va secando; y dije a tus discípulos que lo echasen fuera, y",2
684,"no pudieron. Y respondiendo él, les dijo: ¡Oh generación incrédula! ¿Hasta cuándo he de estar",2
685,con vosotros? ¿Hasta cuándo os he de soportar? Traédmelo. Y se lo trajeron; y cuando,2
686,"el espíritu vio a Jesús, sacudió",2
687,"con violencia al muchacho, quien cayendo en tierra se",2
688,"revolcaba, echando espumarajos. Jesús preguntó al padre: ¿Cuánto tiempo hace que le",2
689,sucede esto? Y él dijo: Desde niño. Y muchas veces le echa,2
690,"en el fuego y en el agua, para matarle; pero si puedes hacer",2
691,"algo, ten misericordia de nosotros, y ayúdanos. Jesús le",2
692,"dijo: Si puedes creer, al",2
693,que cree todo le es posible. E inmediatamente el padre,2
694,del muchacho clamó y dijo: Creo; ayuda mi incredulidad.,2
695,"Y cuando Jesús vio que la multitud se agolpaba,",2
696,"reprendió al espíritu inmundo, diciéndole: Espíritu mudo y sordo, yo te mando, sal de él,",2
697,"y no entres más en él. Entonces el espíritu, clamando y sacudiéndole con violencia,",2
698,"salió; y él quedó como muerto, de modo que muchos decían: Está muerto. Pero Jesús,",2
699,"tomándole de la mano, le enderezó; y se",2
700,"levantó. Cuando él entró en casa, sus",2
701,discípulos le preguntaron aparte: ¿Por qué nosotros no pudimos echarle fuera? Y,2
702,"les dijo: Este género con nada puede salir, sino con oración y ayuno. Habiendo",2
703,"salido de allí, caminaron por Galilea; y no quería que nadie lo",2
704,"supiese. Porque enseñaba a sus discípulos, y les decía: El Hijo",2
705,"del Hombre será entregado en manos de hombres, y le matarán; pero después de",2
706,"muerto, resucitará al tercer día. Pero ellos no entendían",2
707,"esta palabra, y tenían miedo de preguntarle. Y llegó a Capernaum; y",2
708,"cuando estuvo en casa, les",2
709,preguntó: ¿Qué disputabais entre vosotros en el camino? Mas ellos callaron; porque,2
710,"en el camino habían disputado entre sí, quién había de ser el mayor.",2
711,Entonces él se sentó y llamó a los,2
712,"doce, y les dijo: Si alguno quiere ser el primero, será el postrero de todos,",2
713,"y el servidor de todos. Y tomó a un niño, y lo puso",2
714,"en medio de ellos; y tomándole en sus brazos,",2
715,les dijo: El que reciba en,2
716,"mi nombre a un niño como este, me recibe a",2
717,"mí; y el que a mí me recibe, no",2
718,"me recibe a mí sino al que me envió. Juan le respondió diciendo: Maestro,",2
719,"hemos visto a uno que en tu nombre echaba fuera demonios, pero él no nos",2
720,"sigue; y se lo prohibimos,",2
721,porque no nos seguía. Pero Jesús dijo: No se,2
722,lo prohibáis; porque ninguno hay que,2
723,"haga milagro en mi nombre, que",2
724,"luego pueda decir mal de mí. Porque el que no es contra nosotros,",2
725,por nosotros es. Y cualquiera,2
726,"que os diere un vaso de agua en mi nombre, porque sois de Cristo, de",2
727,cierto os digo que no perderá su recompensa. Cualquiera,2
728,que haga tropezar a uno de estos pequeñitos que creen en,2
729,"mí, mejor le fuera si se le atase una piedra",2
730,"de molino al cuello, y se le arrojase",2
731,"en el mar. Si tu mano te fuere ocasión de caer, córtala; mejor te",2
732,"es entrar en la vida manco, que teniendo",2
733,"dos manos ir al infierno, al fuego",2
734,"que no puede ser apagado, donde el gusano de ellos no muere, y",2
735,el fuego nunca se apaga. Y si tu pie te fuere ocasión de,2
736,"caer, córtalo; mejor te es entrar",2
737,"a la vida cojo, que teniendo dos pies ser echado en el infierno, al",2
738,"fuego que no puede ser apagado, donde el gusano de ellos no",2
739,"muere, y el fuego nunca se apaga. Y si tu ojo te fuere",2
740,"ocasión de caer, sácalo; mejor te es entrar en el",2
741,"reino de Dios con un ojo, que teniendo",2
742,"dos ojos ser echado al infierno, donde el gusano de ellos",2
743,"no muere, y el fuego nunca se apaga.",2
744,Porque todos serán salados con,2
745,"fuego, y todo sacrificio será salado con sal. Buena es la sal;",2
746,"mas si la sal se hace insípida, ¿con qué la sazonaréis? Tened sal",2
747,en vosotros mismos; y tened,2
748,paz los unos con los otros. Levantándose,2
749,"de allí, vino a la región de",2
750,Judea y al otro lado del Jordán; y volvió el pueblo a juntarse a,2
751,"él, y de nuevo les enseñaba como solía. Y se acercaron los fariseos",2
752,"y le preguntaron, para tentarle, si era lícito al marido repudiar a",2
753,"su mujer. El, respondiendo, les dijo: ¿Qué os mandó Moisés? Ellos dijeron: Moisés permitió",2
754,"dar carta de divorcio, y repudiarla. Y respondiendo Jesús, les dijo: Por",2
755,"la dureza de vuestro corazón os escribió este mandamiento; pero al principio de la creación,",2
756,varón y hembra los hizo Dios. Por esto,2
757,"dejará el hombre a su padre y a su madre, y se",2
758,"unirá a su mujer, y los dos serán una sola carne;",2
759,así que no son ya,2
760,"más dos, sino uno. Por tanto, lo que",2
761,"Dios juntó, no lo separe el hombre. En casa volvieron los discípulos a",2
762,"preguntarle de lo mismo, y les dijo:",2
763,"Cualquiera que repudia a su mujer y se casa con otra, comete adulterio contra ella;",2
764,y si la mujer repudia a su marido y se casa con,2
765,"otro, comete adulterio. Y le presentaban niños para que los",2
766,tocase; y los discípulos reprendían a los que los,2
767,"presentaban. Viéndolo Jesús, se indignó, y les",2
768,"dijo: Dejad a los niños venir a mí,",2
769,y no se lo impidáis; porque de los tales es el reino,2
770,"de Dios. De cierto os digo, que el que no reciba el reino de",2
771,"Dios como un niño, no",2
772,entrará en él. Y tomándolos,2
773,"en los brazos, poniendo las",2
774,"manos sobre ellos, los bendecía. Al salir él para seguir su camino, vino",2
775,"uno corriendo, e hincando la rodilla delante de él, le preguntó: Maestro bueno,",2
776,¿qué haré para heredar la vida eterna? Jesús le,2
777,"dijo: ¿Por qué me llamas bueno? Ninguno hay bueno, sino sólo uno, Dios. Los",2
778,mandamientos sabes: No adulteres. No mates. No hurtes. No digas falso,2
779,"testimonio. No defraudes. Honra a tu padre y a tu madre. El entonces, respondiendo,",2
780,"le dijo: Maestro, todo esto lo he",2
781,"guardado desde mi juventud. Entonces Jesús, mirándole, le amó, y le",2
782,"dijo: Una cosa te falta: anda, vende",2
783,"todo lo que tienes, y dalo a los",2
784,"pobres, y tendrás tesoro en el cielo; y ven, sígueme,",2
785,"tomando tu cruz. Pero él, afligido por esta palabra, se",2
786,"fue triste, porque tenía muchas posesiones. Entonces Jesús, mirando alrededor, dijo a sus",2
787,discípulos: ¡Cuán difícilmente entrarán en,2
788,el reino de Dios los que tienen,2
789,"riquezas! Los discípulos se asombraron de sus palabras; pero Jesús, respondiendo, volvió a decirles:",2
790,"Hijos, ¡cuán difícil les es entrar en el reino",2
791,"de Dios, a los que",2
792,confían en las riquezas! Más fácil es,2
793,"pasar un camello por el ojo de una aguja,",2
794,que entrar un rico en el reino de Dios. Ellos,2
795,"se asombraban aun más, diciendo entre sí: ¿Quién, pues, podrá ser",2
796,"salvo? Entonces Jesús, mirándolos, dijo: Para los hombres es imposible, mas para",2
797,"Dios, no; porque todas las cosas son posibles para",2
798,Dios. Entonces Pedro comenzó a decirle: He,2
799,"aquí, nosotros lo hemos dejado",2
800,"todo, y te hemos seguido. Respondió Jesús y dijo: De cierto os digo que no",2
801,"hay ninguno que haya dejado casa, o hermanos, o",2
802,"hermanas, o padre, o madre, o",2
803,"mujer, o hijos, o tierras, por causa de mí y del evangelio,",2
804,que no reciba cien veces,2
805,"más ahora en este tiempo; casas,",2
806,"hermanos, hermanas, madres, hijos, y tierras, con persecuciones; y",2
807,en el siglo venidero la vida,2
808,"eterna. Pero muchos primeros serán postreros, y los postreros, primeros. Iban por el camino",2
809,"subiendo a Jerusalén; y Jesús iba delante, y ellos se asombraron, y le seguían",2
810,con miedo. Entonces volviendo a tomar a,2
811,"los doce aparte, les comenzó a",2
812,decir las cosas que le habían de acontecer: He aquí subimos,2
813,"a Jerusalén, y el Hijo del Hombre será entregado a los principales sacerdotes y a",2
814,"los escribas, y le condenarán a muerte, y le entregarán a los gentiles;",2
815,"y le escarnecerán, le azotarán, y escupirán en él, y le matarán; mas",2
816,"al tercer día resucitará. Entonces Jacobo y Juan, hijos de Zebedeo,",2
817,"se le acercaron, diciendo: Maestro, querríamos que",2
818,nos hagas lo que pidiéremos. El les dijo: ¿Qué queréis que os haga? Ellos le,2
819,dijeron: Concédenos que en tu gloria nos sentemos el uno,2
820,"a tu derecha, y el",2
821,otro a tu izquierda. Entonces,2
822,Jesús les dijo: No sabéis lo que pedís. ¿Podéis beber del vaso que yo,2
823,"bebo, o ser bautizados con el bautismo con que yo",2
824,soy bautizado? Ellos dijeron: Podemos. Jesús,2
825,"les dijo: A la verdad, del vaso que yo bebo, beberéis, y con",2
826,"el bautismo con que yo soy bautizado, seréis bautizados;",2
827,pero el sentaros a mi derecha y a,2
828,"mi izquierda, no es mío darlo, sino",2
829,"a aquellos para quienes está preparado. Cuando lo oyeron los diez, comenzaron a",2
830,enojarse contra Jacobo y contra Juan. Mas,2
831,"Jesús, llamándolos, les dijo: Sabéis que los que son tenidos por gobernantes",2
832,de las naciones se enseñorean de,2
833,"ellas, y sus grandes ejercen sobre",2
834,"ellas potestad. Pero no será así entre vosotros, sino que el que quiera",2
835,"hacerse grande entre vosotros será vuestro servidor, y el que de vosotros",2
836,"quiera ser el primero, será siervo de todos. Porque el Hijo del Hombre",2
837,"no vino para ser servido, sino para",2
838,"servir, y para dar su vida",2
839,en rescate por muchos. Entonces vinieron a Jericó; y al,2
840,salir de Jericó él y sus discípulos y una,2
841,"gran multitud, Bartimeo el ciego, hijo de Timeo, estaba sentado junto al camino",2
842,"mendigando. Y oyendo que era Jesús nazareno, comenzó a dar voces y",2
843,"a decir: ¡Jesús, Hijo de David,",2
844,"ten misericordia de mí! Y muchos le reprendían para que callase, pero",2
845,"él clamaba mucho más: ¡Hijo de David, ten misericordia",2
846,"de mí! Entonces Jesús, deteniéndose, mandó llamarle; y llamaron al",2
847,"ciego, diciéndole: Ten confianza; levántate, te llama. El entonces, arrojando",2
848,"su capa, se levantó y vino",2
849,"a Jesús. Respondiendo Jesús, le dijo: ¿Qué quieres que te haga? Y el ciego le",2
850,"dijo: Maestro, que recobre la vista. Y Jesús le dijo:",2
851,"Vete, tu fe te ha salvado. Y en seguida recobró la vista, y seguía",2
852,"a Jesús en el camino. Cuando se acercaban a Jerusalén,",2
853,"junto a Betfagé y a Betania, frente",2
854,"al monte de los Olivos,",2
855,"Jesús envió dos de sus discípulos, y les dijo: Id a la aldea que",2
856,"está enfrente de vosotros, y luego que entréis en ella, hallaréis",2
857,"un pollino atado, en el",2
858,cual ningún hombre ha montado; desatadlo,2
859,y traedlo. Y si alguien os dijere: ¿Por qué hacéis eso?,2
860,"decid que el Señor lo necesita, y que luego lo devolverá. Fueron, y hallaron",2
861,el pollino atado afuera a la,2
862,"puerta, en el recodo del camino, y lo",2
863,desataron. Y unos de los que,2
864,estaban allí les dijeron: ¿Qué hacéis desatando,2
865,el pollino? Ellos entonces les dijeron como,2
866,"Jesús había mandado; y los dejaron. Y trajeron el pollino a Jesús, y echaron sobre",2
867,"él sus mantos, y se sentó sobre él. También muchos tendían sus mantos por",2
868,"el camino, y otros cortaban ramas de los árboles,",2
869,y las tendían por el,2
870,"camino. Y los que iban delante y los que venían detrás daban voces, diciendo: ¡Hosanna!",2
871,¡Bendito el que viene en el nombre del Señor! ¡Bendito el reino de,2
872,nuestro padre David que viene!,2
873,¡Hosanna en las alturas! Y entró,2
874,"Jesús en Jerusalén, y en el templo; y habiendo mirado alrededor todas las cosas, como",2
875,"ya anochecía, se fue a Betania con los doce. Al día siguiente, cuando",2
876,"salieron de Betania, tuvo hambre. Y viendo de lejos una higuera",2
877,"que tenía hojas, fue a ver si tal vez hallaba",2
878,"en ella algo; pero cuando llegó a ella, nada halló sino hojas, pues",2
879,no era tiempo de higos. Entonces Jesús dijo a la higuera:,2
880,Nunca jamás coma nadie fruto de,2
881,"ti. Y lo oyeron sus discípulos. Vinieron, pues, a Jerusalén; y entrando",2
882,"Jesús en el templo, comenzó a echar fuera a los",2
883,que vendían y compraban en el templo; y volcó las,2
884,"mesas de los cambistas, y las sillas de los que vendían palomas; y no consentía",2
885,que nadie atravesase el templo,2
886,"llevando utensilio alguno. Y les enseñaba, diciendo: ¿No está escrito: Mi casa",2
887,será llamada casa de oración para todas,2
888,las naciones? Mas vosotros la habéis hecho cueva de ladrones. Y lo oyeron los escribas,2
889,"y los principales sacerdotes, y buscaban cómo matarle; porque le tenían miedo,",2
890,por cuanto todo el pueblo estaba admirado de su doctrina. Pero al llegar la,2
891,"noche, Jesús salió de la",2
892,"ciudad. Y pasando por la mañana, vieron que la higuera se había secado desde",2
893,"las raíces. Entonces Pedro, acordándose, le",2
894,"dijo: Maestro, mira, la higuera",2
895,"que maldijiste se ha secado. Respondiendo Jesús, les dijo: Tened",2
896,fe en Dios. Porque de cierto os digo que,2
897,"cualquiera que dijere a este monte: Quítate y échate en el mar, y no dudare",2
898,"en su corazón, sino creyere que será hecho lo que dice, lo que",2
899,"diga le será hecho. Por tanto, os digo que todo lo",2
900,"que pidiereis orando, creed que lo recibiréis,",2
901,y os vendrá. Y cuando estéis,2
902,"orando, perdonad, si tenéis algo contra alguno, para que también vuestro Padre que está en",2
903,los cielos os perdone a vosotros vuestras ofensas. Porque si vosotros no,2
904,"perdonáis, tampoco vuestro Padre que está en los cielos os perdonará vuestras ofensas. Volvieron",2
905,entonces a Jerusalén; y andando,2
906,"él por el templo, vinieron a él los",2
907,"principales sacerdotes, los escribas y los ancianos, y le dijeron: ¿Con qué autoridad haces",2
908,"estas cosas, y quién te dio autoridad para hacer estas cosas? Jesús, respondiendo,",2
909,les dijo: Os haré yo también una,2
910,"pregunta; respondedme, y os diré con qué",2
911,"autoridad hago estas cosas. El bautismo de Juan, ¿era del",2
912,"cielo, o de los hombres?",2
913,"Respondedme. Entonces ellos discutían entre sí, diciendo: Si decimos,",2
914,"del cielo, dirá: ¿Por qué, pues, no le creísteis? ¿Y si decimos, de los hombres...?",2
915,"Pero temían al pueblo, pues todos tenían",2
916,"a Juan como un verdadero profeta. Así que, respondiendo, dijeron a Jesús: No sabemos. Entonces",2
917,"respondiendo Jesús, les dijo: Tampoco yo os digo con qué",2
918,autoridad hago estas cosas. Entonces comenzó Jesús a decirles por parábolas:,2
919,"Un hombre plantó una viña, la cercó de vallado, cavó un lagar, edificó una",2
920,"torre, y la arrendó a unos labradores, y se fue lejos.",2
921,Y a su tiempo envió,2
922,"un siervo a los labradores, para que recibiese de éstos del fruto de",2
923,"la viña. Mas ellos, tomándole, le golpearon, y le",2
924,enviaron con las manos vacías.,2
925,"Volvió a enviarles otro siervo; pero apedreándole, le hirieron en",2
926,"la cabeza, y también le enviaron afrentado. Volvió a enviar otro, y a éste",2
927,"mataron; y a otros muchos, golpeando a unos y matando a",2
928,"otros. Por último, teniendo aún un hijo suyo, amado, lo envió también a",2
929,"ellos, diciendo: Tendrán respeto a mi hijo. Mas aquellos labradores dijeron entre sí: Este",2
930,"es el heredero; venid, matémosle, y la",2
931,"heredad será nuestra. Y tomándole, le mataron, y",2
932,"le echaron fuera de la viña. ¿Qué, pues, hará el",2
933,"señor de la viña? Vendrá, y destruirá a los labradores,",2
934,y dará su viña a otros. ¿Ni aun esta escritura habéis leído: La piedra que,2
935,desecharon los edificadores Ha venido a ser cabeza del ángulo; El,2
936,"Señor ha hecho esto, Y es cosa maravillosa a nuestros ojos? Y procuraban prenderle,",2
937,porque entendían que decía contra ellos,2
938,"aquella parábola; pero temían a la multitud, y dejándole, se fueron. Y le",2
939,enviaron algunos de los fariseos y de los,2
940,"herodianos, para que le sorprendiesen en alguna palabra. Viniendo ellos,",2
941,"le dijeron: Maestro, sabemos que eres hombre",2
942,"veraz, y que no te",2
943,cuidas de nadie; porque no miras la apariencia,2
944,"de los hombres, sino que con verdad",2
945,"enseñas el camino de Dios. ¿Es lícito dar tributo a César,",2
946,"o no? ¿Daremos, o no",2
947,"daremos? Mas él, percibiendo la hipocresía de ellos, les dijo: ¿Por qué me tentáis? Traedme",2
948,la moneda para que la vea. Ellos se la trajeron; y les,2
949,dijo: ¿De quién es esta imagen y la,2
950,inscripción? Ellos le dijeron: De César. Respondiendo,2
951,"Jesús, les dijo: Dad a César lo que es de César,",2
952,y a Dios lo que es de Dios. Y se maravillaron,2
953,"de él. Entonces vinieron a él los saduceos,",2
954,"que dicen que no hay resurrección, y le preguntaron, diciendo:",2
955,"Maestro, Moisés nos escribió que si el hermano de alguno muriere y",2
956,"dejare esposa, pero no dejare hijos, que su hermano",2
957,"se case con ella, y levante descendencia",2
