,Text,Gospel
471,pecados te son perdonados. Entonces algunos de los escribas decían dentro de sí: Este blasfema.,1
472,"Y conociendo Jesús los pensamientos de ellos, dijo: ¿Por qué pensáis",1
473,"mal en vuestros corazones? Porque, ¿qué",1
474,"es más fácil, decir: Los pecados te son perdonados, o decir: Levántate y anda? Pues",1
475,para que sepáis que el Hijo del Hombre tiene potestad,1
476,en la tierra para perdonar,1
477,"pecados (dice entonces al paralítico): Levántate, toma tu cama, y vete a tu casa. Entonces",1
478,"él se levantó y se fue a su casa. Y la gente, al",1
479,"verlo, se maravilló y glorificó",1
480,"a Dios, que había dado tal potestad",1
481,"a los hombres. Pasando Jesús de allí, vio a un hombre llamado",1
482,"Mateo, que estaba sentado al banco de los tributos públicos, y le dijo: Sígueme. Y",1
483,se levantó y le siguió. Y aconteció que estando él,1
484,sentado a la mesa en,1
485,"la casa, he aquí que muchos",1
486,"publicanos y pecadores, que habían venido,",1
487,se sentaron juntamente a la mesa con Jesús y sus discípulos. Cuando vieron,1
488,"esto los fariseos, dijeron a los discípulos:",1
489,"¿Porqué come vuestro Maestro con los publicanos y pecadores? Al oír esto Jesús,",1
490,les dijo: Los sanos no tienen,1
491,"necesidad de médico, sino los enfermos. Id, pues, y aprended lo que significa: Misericordia quiero,",1
492,y no sacrificio. Porque no he venido,1
493,"a llamar a justos, sino a pecadores, al arrepentimiento.",1
494,"Entonces vinieron a él los discípulos de Juan, diciendo: ¿Por qué nosotros y",1
495,"los fariseos ayunamos muchas veces, y tus",1
496,discípulos no ayunan? Jesús les dijo: ¿Acaso pueden,1
497,los que están de bodas tener luto entre tanto que,1
498,el esposo está con ellos? Pero vendrán días,1
499,"cuando el esposo les será quitado, y entonces ayunarán. Nadie pone remiendo",1
500,"de paño nuevo en vestido viejo; porque tal remiendo tira del vestido, y",1
501,se hace peor la rotura. Ni echan vino nuevo en odres viejos; de,1
502,"otra manera los odres se rompen, y el vino se derrama, y los odres",1
503,se pierden; pero echan el vino nuevo en odres,1
504,"nuevos, y lo uno y lo otro se",1
505,"conservan juntamente. Mientras él les decía estas cosas, vino un hombre principal y",1
506,"se postró ante él, diciendo: Mi hija acaba",1
507,"de morir; mas ven y pon tu mano sobre ella, y vivirá. Y",1
508,"se levantó Jesús, y le siguió con sus discípulos. Y he aquí una",1
509,mujer enferma de flujo de,1
510,"sangre desde hacía doce años, se le acercó por detrás y tocó",1
511,el borde de su manto; porque decía dentro,1
512,"de sí: Si tocare solamente su manto, seré salva. Pero Jesús, volviéndose y",1
513,"mirándola, dijo: Ten ánimo, hija; tu fe te ha salvado.",1
514,Y la mujer fue salva,1
515,"desde aquella hora. Al entrar Jesús en la casa del principal,",1
516,"viendo a los que tocaban flautas, y la gente que hacía alboroto, les dijo:",1
517,"Apartaos, porque la niña no está muerta, sino duerme. Y",1
518,se burlaban de él. Pero cuando,1
519,"la gente había sido echada fuera, entró, y tomó de la mano a la",1
520,"niña, y ella se levantó. Y se difundió",1
521,"la fama de esto por toda aquella tierra. Pasando Jesús de allí, le siguieron dos",1
522,"ciegos, dando voces y diciendo: ¡Ten misericordia de nosotros, Hijo de",1
523,"David! Y llegado a la casa,",1
524,vinieron a él los ciegos; y Jesús les dijo: ¿Creéis que puedo,1
525,"hacer esto? Ellos dijeron: Sí, Señor. Entonces les tocó los ojos, diciendo:",1
526,Conforme a vuestra fe os sea hecho. Y los ojos de ellos fueron abiertos.,1
527,"Y Jesús les encargó rigurosamente, diciendo: Mirad que nadie",1
528,"lo sepa. Pero salidos ellos, divulgaron la fama de él por toda",1
529,"aquella tierra. Mientras salían ellos, he aquí, le trajeron un mudo, endemoniado. Y",1
530,"echado fuera el demonio, el",1
531,mudo habló; y la gente,1
532,"se maravillaba, y decía: Nunca se ha",1
533,visto cosa semejante en Israel. Pero los fariseos decían: Por,1
534,el príncipe de los demonios,1
535,"echa fuera los demonios. Recorría Jesús todas las ciudades y aldeas, enseñando",1
536,"en las sinagogas de ellos, y predicando el",1
537,"evangelio del reino, y sanando toda enfermedad",1
538,"y toda dolencia en el pueblo. Y al ver las multitudes, tuvo compasión de",1
539,ellas; porque estaban desamparadas y dispersas como ovejas que no tienen,1
540,pastor. Entonces dijo a sus discípulos: A la verdad la mies es,1
541,"mucha, mas los obreros pocos. Rogad, pues, al",1
542,"Señor de la mies, que envíe obreros a su",1
543,"mies. Entonces llamando a sus doce discípulos, les dio autoridad sobre los espíritus",1
544,"inmundos, para que los echasen",1
545,"fuera, y para sanar toda enfermedad y toda dolencia. Los nombres de los doce apóstoles",1
546,"son estos: primero Simón, llamado Pedro, y Andrés su hermano; Jacobo hijo de Zebedeo,",1
547,"y Juan su hermano; Felipe, Bartolomé, Tomás,",1
548,"Mateo el publicano, Jacobo hijo de Alfeo, Lebeo, por sobrenombre Tadeo, Simón",1
549,"el cananista, y Judas Iscariote, el que también",1
550,"le entregó. A estos doce envió Jesús, y les dio instrucciones, diciendo: Por camino de",1
551,"gentiles no vayáis, y en ciudad de samaritanos",1
552,"no entréis, sino id antes",1
553,"a las ovejas perdidas de la casa de Israel. Y yendo, predicad, diciendo:",1
554,El reino de los cielos se,1
555,"ha acercado. Sanad enfermos, limpiad leprosos, resucitad",1
556,"muertos, echad fuera demonios; de gracia recibisteis, dad de gracia. No",1
557,"os proveáis de oro, ni plata, ni",1
558,cobre en vuestros cintos; ni de,1
559,"alforja para el camino, ni de dos túnicas, ni de calzado, ni de",1
560,bordón; porque el obrero es digno de su alimento. Mas en,1
561,"cualquier ciudad o aldea donde entréis, informaos quién",1
562,"en ella sea digno, y posad allí hasta que salgáis. Y",1
563,"al entrar en la casa, saludadla. Y",1
564,"si la casa fuere digna,",1
565,vuestra paz vendrá sobre ella; mas si,1
566,"no fuere digna, vuestra paz se",1
567,volverá a vosotros. Y si alguno,1
568,"no os recibiere, ni oyere vuestras palabras, salid de aquella",1
569,"casa o ciudad, y sacudid el polvo de",1
570,"vuestros pies. De cierto os digo que en el día del juicio, será más tolerable",1
571,el castigo para la tierra de Sodoma y,1
572,"de Gomorra, que para aquella ciudad. He aquí, yo os envío como a ovejas",1
573,"en medio de lobos; sed, pues,",1
574,"prudentes como serpientes, y sencillos como palomas. Y guardaos",1
575,"de los hombres, porque os entregarán a los concilios, y",1
576,en sus sinagogas os azotarán; y aun ante gobernadores y reyes seréis llevados por,1
577,"causa de mí, para testimonio a ellos y a los gentiles. Mas cuando",1
578,"os entreguen, no os preocupéis por cómo o qué hablaréis; porque en aquella",1
579,hora os será dado lo que habéis de hablar. Porque no sois,1
580,"vosotros los que habláis, sino el Espíritu de vuestro Padre que habla en vosotros. El",1
581,"hermano entregará a la muerte al hermano, y el padre",1
582,"al hijo; y los hijos se levantarán contra los padres,",1
583,y los harán morir. Y seréis aborrecidos de todos por causa de mi nombre;,1
584,"mas el que persevere hasta el fin, éste será salvo. Cuando",1
585,"os persigan en esta ciudad, huid a la otra; porque de cierto os digo,",1
586,"que no acabaréis de recorrer todas las ciudades de Israel, antes que venga",1
587,el Hijo de Hombre. El discípulo no es más que,1
588,"su maestro, ni el siervo más que su señor. Bástale al discípulo ser",1
589,"como su maestro, y al siervo como su señor. Si al padre",1
590,"de familia llamaron Beelzebú, ¿cuánto más a los de su casa?",1
591,"Así que, no los temáis; porque nada",1
592,"hay encubierto, que no haya de ser manifestado; ni oculto, que no",1
593,"haya de saberse. Lo que os digo en tinieblas, decidlo en la luz; y",1
594,"lo que oís al oído, proclamadlo desde las azoteas.",1
595,"Y no temáis a los que matan el cuerpo, mas",1
596,el alma no pueden matar; temed más bien a aquel que puede,1
597,destruir el alma y el cuerpo en el infierno. ¿No se venden dos,1
598,"pajarillos por un cuarto? Con todo, ni uno de ellos",1
599,cae a tierra sin vuestro Padre. Pues aun,1
600,"vuestros cabellos están todos contados. Así que, no temáis; más valéis vosotros que",1
601,"muchos pajarillos. A cualquiera, pues, que me confiese",1
602,"delante de los hombres, yo también le",1
603,confesaré delante de mi Padre que está en,1
604,"los cielos. Y a cualquiera que me niegue delante de los hombres, yo también le",1
605,negaré delante de mi Padre que está,1
606,en los cielos. No penséis que he venido para traer paz a la,1
607,tierra; no he venido para traer,1
608,"paz, sino espada. Porque he venido para poner",1
609,"en disensión al hombre contra su padre, a la hija contra su madre, y",1
610,a la nuera contra su suegra; y los enemigos del hombre serán,1
611,los de su casa. El que ama a padre o madre más,1
612,"que a mí, no es digno de mí; el que ama",1
613,"a hijo o hija más que a mí, no es",1
614,digno de mí; y el que no toma su cruz,1
615,"y sigue en pos de mí, no es",1
616,"digno de mí. El que halla su vida, la perderá; y",1
617,"el que pierde su vida por causa de mí, la hallará. El que",1
618,"a vosotros recibe, a mí me recibe; y el que me",1
619,"recibe a mí, recibe al que me envió. El que recibe a",1
620,"un profeta por cuanto es profeta, recompensa",1
621,de profeta recibirá; y el que recibe a un justo por,1
622,"cuanto es justo, recompensa de justo recibirá. Y cualquiera que dé a",1
623,uno de estos pequeñitos un,1
624,"vaso de agua fría solamente, por cuanto es discípulo, de cierto os digo que",1
625,no perderá su recompensa. Cuando Jesús terminó de dar instrucciones a sus doce,1
626,"discípulos, se fue de allí a enseñar y a predicar en",1
627,las ciudades de ellos. Y,1
628,"al oír Juan, en la cárcel, los hechos",1
629,"de Cristo, le envió dos de sus discípulos, para preguntarle: ¿Eres tú aquel que",1
630,"había de venir, o esperaremos a otro? Respondiendo Jesús, les dijo: Id, y",1
631,haced saber a Juan las cosas que oís y,1
632,"veis. Los ciegos ven, los cojos andan, los leprosos son limpiados, los sordos",1
633,"oyen, los muertos son resucitados, y a los pobres es anunciado el evangelio;",1
634,y bienaventurado es el que,1
635,no halle tropiezo en mí. Mientras,1
636,"ellos se iban, comenzó Jesús a decir de Juan a la gente:",1
637,¿Qué salisteis a ver al desierto? ¿Una caña sacudida por el viento? ¿O qué salisteis,1
638,a ver? ¿A un hombre cubierto de vestiduras,1
639,"delicadas? He aquí, los que llevan vestiduras",1
640,"delicadas, en las casas de los reyes están. Pero ¿qué",1
641,"salisteis a ver? ¿A un profeta? Sí,",1
642,"os digo, y más que profeta. Porque éste es de quien está escrito: He",1
643,"aquí, yo envío mi mensajero delante",1
644,"de tu faz, El cual preparará tu camino delante de ti. De cierto os",1
645,digo: Entre los que nacen de mujer no se ha levantado otro mayor que Juan,1
646,el Bautista; pero el más pequeño en el reino,1
647,"de los cielos, mayor es que",1
648,él. Desde los días de Juan el Bautista hasta,1
649,"ahora, el reino de los cielos sufre violencia, y",1
650,los violentos lo arrebatan. Porque todos los profetas y la ley profetizaron hasta Juan.,1
651,"Y si queréis recibirlo, él es aquel Elías que había",1
652,"de venir. El que tiene oídos para oír, oiga. Mas ¿a",1
653,qué compararé esta generación? Es semejante a los,1
654,"muchachos que se sientan en las plazas, y dan voces",1
655,"a sus compañeros, diciendo: Os tocamos flauta, y no bailasteis; os",1
656,"endechamos, y no lamentasteis. Porque vino Juan, que",1
657,"ni comía ni bebía, y dicen: Demonio tiene.",1
658,"Vino el Hijo del Hombre, que come y bebe, y",1
659,"dicen: He aquí un hombre comilón, y bebedor",1
660,"de vino, amigo de publicanos y de pecadores.",1
661,Pero la sabiduría es justificada por sus hijos. Entonces comenzó a,1
662,reconvenir a las ciudades en las cuales había,1
663,"hecho muchos de sus milagros, porque",1
664,"no se habían arrepentido, diciendo: Ay de ti, Corazín! Ay de",1
665,"ti, Betsaida! Porque si en Tiro y en Sidón",1
666,"se hubieran hecho los milagros que han sido hechos en vosotras, tiempo ha",1
667,que se hubieran arrepentido en cilicio y en,1
668,"ceniza. Por tanto os digo que en el día del juicio, será",1
669,"más tolerable el castigo para Tiro y para Sidón,",1
670,"que para vosotras. Y tú, Capernaum, que eres",1
671,"levantada hasta el cielo, hasta",1
672,el Hades serás abatida; porque si,1
673,"en Sodoma se hubieran hecho los milagros que han sido hechos en ti,",1
674,habría permanecido hasta el día de hoy.,1
675,"Por tanto os digo que en el día del juicio, será más tolerable el",1
676,"castigo para la tierra de Sodoma, que para ti. En",1
677,"aquel tiempo, respondiendo Jesús, dijo: Te alabo,",1
678,"Padre, Señor del cielo y de la tierra, porque escondiste estas",1
679,cosas de los sabios y de,1
680,"los entendidos, y las revelaste a los niños. Sí, Padre, porque así te agradó. Todas",1
681,las cosas me fueron entregadas por,1
682,"mi Padre; y nadie conoce al Hijo, sino el Padre, ni al Padre conoce",1
683,"alguno, sino el Hijo, y aquel a quien el Hijo",1
684,lo quiera revelar. Venid a,1
685,"mí todos los que estáis trabajados y cargados, y yo os haré",1
686,"descansar. Llevad mi yugo sobre vosotros, y aprended de",1
687,"mí, que soy manso y humilde de corazón; y hallaréis descanso para",1
688,"vuestras almas; porque mi yugo es fácil, y ligera mi carga. En aquel",1
689,tiempo iba Jesús por los sembrados en un día de,1
690,"reposo; y sus discípulos tuvieron hambre, y comenzaron a arrancar espigas y a comer. Viéndolo",1
691,"los fariseos, le dijeron: He aquí tus discípulos hacen lo que no es lícito hacer",1
692,en el día de reposo. Pero él les dijo: ¿No habéis,1
693,"leído lo que hizo David, cuando él y los que con",1
694,él estaban tuvieron hambre; cómo entró en la casa de,1
695,"Dios, y comió los panes de la proposición,",1
696,que no les era lícito comer ni a él ni a los que con él,1
697,"estaban, sino solamente a los sacerdotes? ¿O",1
698,"no habéis leído en la ley, cómo en",1
699,el día de reposo los sacerdotes en el templo profanan el día,1
700,"de reposo, y son sin culpa? Pues os digo que uno mayor que el",1
701,"templo está aquí. Y si supieseis qué significa: Misericordia quiero, y no sacrificio,",1
702,no condenaríais a los inocentes; porque el Hijo del Hombre es,1
703,Señor del día de reposo. Pasando de,1
704,"allí, vino a la sinagoga de ellos.",1
705,Y he aquí había allí uno que tenía seca una mano; y preguntaron,1
706,"a Jesús, para poder acusarle: ¿Es lícito sanar en",1
707,"el día de reposo? El les dijo: ¿Qué hombre habrá de vosotros,",1
708,"que tenga una oveja, y si ésta cayere en un hoyo en día de",1
709,"reposo, no le eche mano, y la levante? Pues",1
710,¿cuánto más vale un hombre que una oveja?,1
711,"Por consiguiente, es lícito hacer el bien en los días de reposo. Entonces dijo a",1
712,"aquel hombre: Extiende tu mano. Y él la extendió, y le fue restaurada sana como",1
713,"la otra. Y salidos los fariseos, tuvieron consejo",1
714,contra Jesús para destruirle. Sabiendo esto,1
715,"Jesús, se apartó de allí; y le siguió mucha gente, y sanaba a",1
716,"todos, y les encargaba rigurosamente que no le descubriesen; para",1
717,que se cumpliese lo dicho por el profeta,1
718,"Isaías, cuando dijo: He aquí mi siervo, a quien he escogido; Mi Amado,",1
719,"en quien se agrada mi alma; Pondré mi Espíritu sobre él, Y a los",1
720,"gentiles anunciará juicio. No contenderá, ni voceará, Ni nadie oirá",1
721,en las calles su voz. La caña,1
722,"cascada no quebrará, Y el pábilo que humea no apagará, Hasta que saque a victoria",1
723,el juicio. Y en su nombre esperarán los gentiles. Entonces fue,1
724,"traído a él un endemoniado, ciego y mudo; y le sanó, de tal manera",1
725,que el ciego y mudo veía y hablaba. Y toda la gente,1
726,"estaba atónita, y decía: ¿Será",1
727,éste aquel Hijo de David? Mas los,1
728,"fariseos, al oírlo, decían: Este no echa fuera los demonios sino por Beelzebú, príncipe",1
729,de los demonios. Sabiendo Jesús,1
730,"los pensamientos de ellos, les dijo: Todo reino dividido contra sí mismo, es asolado, y",1
731,"toda ciudad o casa dividida contra sí misma, no permanecerá. Y si",1
732,"Satanás echa fuera a Satanás,",1
733,"contra sí mismo está dividido; ¿cómo, pues, permanecerá",1
734,"su reino? Y si yo echo fuera los demonios por Beelzebú, ¿por quién los echan",1
735,"vuestros hijos? Por tanto, ellos",1
736,serán vuestros jueces. Pero si yo por el Espíritu de,1
737,"Dios echo fuera los demonios, ciertamente",1
738,ha llegado a vosotros el reino de Dios. Porque ¿cómo puede alguno entrar en,1
739,"la casa del hombre fuerte, y saquear sus bienes, si primero no le ata? Y",1
740,entonces podrá saquear su casa. El,1
741,"que no es conmigo, contra mí es; y el que conmigo no",1
742,"recoge, desparrama. Por tanto os digo: Todo pecado y",1
743,blasfemia será perdonado a los hombres; mas la blasfemia contra el Espíritu no les,1
744,será perdonada. A cualquiera que dijere alguna palabra,1
745,"contra el Hijo del Hombre, le",1
746,será perdonado; pero al que hable contra el,1
747,"Espíritu Santo, no le será perdonado,",1
748,ni en este siglo ni,1
749,"en el venidero. O haced el árbol bueno,",1
750,"y su fruto bueno, o",1
751,"haced el árbol malo, y su",1
752,fruto malo; porque por el fruto se conoce,1
753,"el árbol. ¡Generación de víboras! ¿Cómo podéis hablar lo bueno,",1
754,siendo malos? Porque de la abundancia del corazón habla la boca. El hombre,1
755,"bueno, del buen tesoro del corazón saca buenas cosas; y el hombre malo, del mal",1
756,tesoro saca malas cosas. Mas yo os digo que de toda palabra ociosa que hablen,1
757,"los hombres, de ella darán cuenta en el día del juicio. Porque por",1
758,"tus palabras serás justificado, y",1
759,por tus palabras serás condenado. Entonces respondieron algunos de los escribas y de los,1
760,"fariseos, diciendo: Maestro, deseamos ver de ti señal. El respondió y les dijo: La generación",1
761,"mala y adúltera demanda señal; pero señal no le será dada, sino la señal",1
762,del profeta Jonás. Porque como,1
763,estuvo Jonás en el vientre del,1
764,"gran pez tres días y tres noches, así estará el Hijo del",1
765,Hombre en el corazón de la tierra tres días y tres noches. Los hombres de,1
766,Nínive se levantarán en el juicio con,1
767,"esta generación, y la condenarán; porque ellos se arrepintieron a la predicación de Jonás, y",1
768,he aquí más que Jonás,1
769,en este lugar. La reina del Sur se levantará en el,1
770,"juicio con esta generación, y la",1
771,condenará; porque ella vino de los fines de la tierra,1
772,"para oír la sabiduría de Salomón, y",1
773,he aquí más que Salomón en este lugar. Cuando el espíritu inmundo sale del,1
774,"hombre, anda por lugares secos, buscando reposo, y no",1
775,lo halla. Entonces dice: Volveré a mi casa de donde,1
776,"salí; y cuando llega, la halla desocupada,",1
777,"barrida y adornada. Entonces va, y toma",1
778,"consigo otros siete espíritus peores que él, y entrados,",1
779,moran allí; y el postrer estado de aquel hombre viene a ser peor que,1
780,el primero. Así también acontecerá a esta mala generación. Mientras él aún hablaba a la,1
781,"gente, he aquí su madre y sus hermanos",1
782,"estaban afuera, y le querían hablar. Y le dijo uno: He aquí tu madre",1
783,"y tus hermanos están afuera, y te quieren hablar.",1
784,"Respondiendo él al que le decía esto, dijo: ¿Quién es mi madre, y",1
785,"quiénes son mis hermanos? Y extendiendo su mano hacia sus discípulos, dijo: He aquí mi",1
786,madre y mis hermanos. Porque todo aquel que hace la voluntad de,1
787,"mi Padre que está en los cielos, ése es mi hermano, y",1
788,"hermana, y madre. Aquel día salió Jesús de la casa y se sentó junto al",1
789,mar. Y se le juntó mucha,1
790,"gente; y entrando él en la barca, se",1
791,"sentó, y toda la gente estaba",1
792,"en la playa. Y les habló muchas cosas por parábolas, diciendo: He aquí,",1
793,"el sembrador salió a sembrar. Y mientras sembraba,",1
794,parte de la semilla cayó junto al camino; y vinieron las aves y,1
795,"la comieron. Parte cayó en pedregales, donde no",1
796,"había mucha tierra; y brotó pronto, porque no tenía profundidad de",1
797,"tierra; pero salido el sol, se quemó; y porque",1
798,"no tenía raíz, se secó. Y parte cayó entre espinos; y los espinos crecieron,",1
799,y la ahogaron. Pero parte cayó en,1
800,"buena tierra, y dio fruto,",1
801,"cuál a ciento, cuál a sesenta, y cuál a treinta por",1
802,"uno. El que tiene oídos para oír, oiga. Entonces, acercándose",1
803,"los discípulos, le dijeron: ¿Por qué les hablas por parábolas? El respondiendo, les dijo: Porque",1
804,a vosotros os es dado saber los misterios del reino de los,1
805,cielos; mas a ellos no les es dado.,1
806,"Porque a cualquiera que tiene, se",1
807,"le dará, y tendrá más; pero al que no tiene, aun lo",1
808,que tiene le será quitado. Por eso les hablo por parábolas:,1
809,"porque viendo no ven, y oyendo no oyen, ni entienden.",1
810,"De manera que se cumple en ellos la profecía de Isaías, que dijo: De",1
811,"oído oiréis, y no entenderéis; Y viendo veréis, y no percibiréis. Porque el corazón de",1
812,"este pueblo se ha engrosado, Y con",1
813,"los oídos oyen pesadamente, Y han cerrado sus ojos;",1
814,"Para que no vean con los ojos,",1
815,"Y oigan con los oídos, Y con el corazón entiendan, Y se conviertan,",1
816,"Y yo los sane. Pero bienaventurados vuestros ojos, porque ven;",1
817,"y vuestros oídos, porque oyen. Porque de cierto",1
818,"os digo, que muchos profetas",1
819,"y justos desearon ver lo que veis, y",1
820,no lo vieron; y oír,1
821,"lo que oís, y no lo oyeron. Oíd, pues, vosotros la parábola del",1
822,sembrador: Cuando alguno oye la palabra,1
823,"del reino y no la entiende, viene el malo, y arrebata",1
824,lo que fue sembrado en su corazón. Este es el que,1
825,fue sembrado junto al camino. Y,1
826,"el que fue sembrado en pedregales,",1
827,"éste es el que oye la palabra, y",1
828,al momento la recibe con gozo; pero no tiene,1
829,"raíz en sí, sino que es de corta duración, pues al venir",1
830,la aflicción o la persecución por causa de,1
831,"la palabra, luego tropieza. El que",1
832,"fue sembrado entre espinos, éste es el que oye la palabra, pero",1
833,el afán de este siglo y el,1
834,"engaño de las riquezas ahogan la palabra,",1
835,"y se hace infructuosa. Mas el que fue sembrado en buena tierra, éste es el",1
836,"que oye y entiende la palabra, y da fruto; y produce a ciento,",1
837,"a sesenta, y a treinta por uno. Les refirió otra parábola, diciendo:",1
838,El reino de los cielos es semejante a un hombre que sembró buena semilla en,1
839,"su campo; pero mientras dormían los hombres, vino su enemigo y",1
840,"sembró cizaña entre el trigo, y se fue. Y cuando salió la hierba y dio",1
841,"fruto, entonces apareció también la cizaña. Vinieron entonces los siervos del",1
842,padre de familia y le,1
843,"dijeron: Señor, ¿no sembraste buena semilla en tu campo?",1
844,"¿De dónde, pues, tiene cizaña? El les dijo: Un enemigo ha hecho esto.",1
845,"Y los siervos le dijeron: ¿Quieres, pues, que vayamos y la arranquemos? El les",1
846,"dijo: No, no sea que al arrancar la cizaña, arranquéis también",1
847,con ella el trigo. Dejad crecer juntamente lo uno y lo,1
848,otro hasta la siega; y al tiempo de la siega yo diré a,1
849,los segadores: Recoged primero la,1
850,"cizaña, y atadla en manojos para quemarla; pero recoged el trigo en mi granero.",1
851,"Otra parábola les refirió, diciendo: El reino de los cielos es",1
852,"semejante al grano de mostaza, que un hombre",1
853,tomó y sembró en su campo; el,1
854,cual a la verdad es la,1
855,más pequeña de todas las semillas; pero cuando ha,1
856,"crecido, es la mayor de las hortalizas, y se hace",1
857,"árbol, de tal manera que vienen las aves del cielo y",1
858,hacen nidos en sus ramas. Otra parábola les dijo:,1
859,El reino de los cielos es semejante,1
860,"a la levadura que tomó una mujer, y escondió en tres medidas de harina, hasta",1
861,que todo fue leudado. Todo esto habló Jesús,1
862,"por parábolas a la gente, y sin parábolas no les",1
863,hablaba; para que se cumpliese,1
864,"lo dicho por el profeta, cuando dijo: Abriré en parábolas mi boca; Declararé cosas",1
865,"escondidas desde la fundación del mundo. Entonces, despedida la gente, entró Jesús",1
866,en la casa; y acercándose a él sus,1
867,"discípulos, le dijeron: Explícanos la parábola",1
868,"de la cizaña del campo. Respondiendo él, les",1
869,dijo: El que siembra la buena semilla es el,1
870,Hijo del Hombre. El campo,1
871,"es el mundo; la buena semilla son los hijos del reino, y la cizaña",1
872,son los hijos del malo. El enemigo que la sembró es el,1
873,diablo; la siega es el fin del siglo; y,1
874,los segadores son los ángeles. De manera que como se arranca,1
875,"la cizaña, y se quema en el fuego, así será en el",1
876,fin de este siglo. Enviará,1
877,"el Hijo del Hombre a sus ángeles,",1
878,"y recogerán de su reino a todos los que sirven de tropiezo, y",1
879,"a los que hacen iniquidad, y los echarán en el horno de fuego; allí será",1
880,el lloro y el crujir de dientes. Entonces los,1
881,justos resplandecerán como el sol en el,1
882,"reino de su Padre. El que tiene oídos para oír, oiga. Además,",1
883,el reino de los cielos es semejante a,1
884,"un tesoro escondido en un campo, el cual un hombre halla, y",1
885,lo esconde de nuevo; y gozoso por ello va y vende todo lo que,1
886,"tiene, y compra aquel campo. También el reino de los cielos es semejante a",1
887,"un mercader que busca buenas perlas, que habiendo hallado una perla preciosa, fue y",1
888,"vendió todo lo que tenía, y la compró. Asimismo el reino de los cielos",1
889,"es semejante a una red, que echada en el mar, recoge de toda",1
890,"clase de peces; y una vez llena, la sacan a",1
891,"la orilla; y sentados, recogen lo bueno en cestas, y lo malo echan fuera. Así",1
892,"será al fin del siglo: saldrán los ángeles, y apartarán a los malos de",1
893,"entre los justos, y los echarán en el horno de fuego;",1
894,allí será el lloro y el crujir de dientes. Jesús les,1
895,"dijo: ¿Habéis entendido todas estas cosas? Ellos respondieron: Sí, Señor. El",1
896,les dijo: Por eso todo escriba docto en el reino de,1
897,"los cielos es semejante a un padre de familia, que saca de su",1
898,tesoro cosas nuevas y cosas viejas. Aconteció,1
899,"que cuando Terminó Jesús estas parábolas, se fue de allí.",1
900,"Y venido a su tierra, les enseñaba en la sinagoga de",1
901,"ellos, de tal manera que se maravillaban, y decían: ¿De dónde tiene éste esta sabiduría",1
902,y estos milagros? ¿No es éste el hijo,1
903,"del carpintero? ¿No se llama su madre María, y sus hermanos, Jacobo, José, Simón",1
904,"y Judas? ¿No están todas sus hermanas con nosotros? ¿De dónde, pues, tiene éste",1
905,todas estas cosas? Y se escandalizaban de él. Pero Jesús,1
906,"les dijo: No hay profeta sin honra, sino en su propia tierra",1
907,y en su casa. Y no hizo,1
908,"allí muchos milagros, a causa de la incredulidad de ellos. En aquel tiempo Herodes el",1
909,"tetrarca oyó la fama de Jesús, y",1
910,dijo a sus criados: Este es Juan el Bautista; ha,1
911,"resucitado de los muertos, y por eso actúan en él estos poderes. Porque",1
912,"Herodes había prendido a Juan,",1
913,"y le había encadenado y metido en la cárcel, por causa de Herodías, mujer",1
914,de Felipe su hermano; porque Juan le decía: No te es lícito tenerla. Y,1
915,"Herodes quería matarle, pero temía al pueblo; porque tenían a Juan por profeta. Pero",1
916,"cuando se celebraba el cumpleaños de Herodes, la hija de Herodías danzó en",1
917,"medio, y agradó a Herodes, por lo cual éste le prometió con juramento",1
918,"darle todo lo que pidiese. Ella, instruida primero por su madre,",1
919,dijo: Dame aquí en un plato la cabeza de Juan,1
920,"el Bautista. Entonces el rey se entristeció; pero a causa del juramento, y de",1
921,"los que estaban con él a la mesa, mandó que se la diesen,",1
922,y ordenó decapitar a Juan en la cárcel. Y fue,1
923,"traída su cabeza en un plato, y dada",1
924,a la muchacha; y ella la presentó a,1
925,"su madre. Entonces llegaron sus discípulos, y tomaron",1
926,el cuerpo y lo enterraron; y fueron y dieron las nuevas a,1
927,"Jesús. Oyéndolo Jesús, se apartó de allí en una barca a un lugar desierto y",1
928,apartado; y cuando la gente,1
929,"lo oyó, le siguió a pie desde las ciudades. Y saliendo",1
930,"Jesús, vio una gran multitud, y tuvo compasión de",1
931,"ellos, y sanó a los que",1
932,"de ellos estaban enfermos. Cuando anochecía, se acercaron a él sus discípulos, diciendo:",1
933,"El lugar es desierto, y la hora ya pasada; despide a la multitud,",1
934,para que vayan por las aldeas y compren de comer. Jesús les dijo: No tienen,1
935,necesidad de irse; dadles vosotros de comer. Y ellos dijeron: No tenemos aquí sino,1
936,cinco panes y dos peces. El les dijo: Traédmelos acá. Entonces,1
937,mandó a la gente recostarse sobre la hierba;,1
938,"y tomando los cinco panes y los dos peces, y levantando los ojos",1
939,"al cielo, bendijo, y partió y dio los panes a los discípulos,",1
940,y los discípulos a la multitud.,1
941,"Y comieron todos, y se saciaron; y recogieron lo que sobró de los pedazos,",1
942,"doce cestas llenas. Y los que comieron fueron como cinco mil hombres,",1
943,sin contar las mujeres y los,1
944,niños. En seguida Jesús hizo a sus discípulos entrar en la barca e,1
945,"ir delante de él a la otra ribera,",1
946,entre tanto que él despedía,1
