,Text,Gospel
473,de sí: Este blasfema. Y conociendo Jesús los,1
474,"pensamientos de ellos, dijo: ¿Por qué pensáis mal en vuestros corazones?",1
475,"Porque, ¿qué es más fácil, decir: Los pecados te",1
476,"son perdonados, o decir: Levántate y anda? Pues para que sepáis que",1
477,el Hijo del Hombre tiene potestad en la tierra para perdonar,1
478,"pecados (dice entonces al paralítico): Levántate, toma tu cama, y vete a tu casa. Entonces",1
479,"él se levantó y se fue a su casa. Y la gente,",1
480,"al verlo, se maravilló y glorificó",1
481,"a Dios, que había dado tal potestad a los hombres. Pasando Jesús de allí,",1
482,"vio a un hombre llamado Mateo, que estaba sentado al",1
483,"banco de los tributos públicos, y le dijo: Sígueme. Y se levantó",1
484,y le siguió. Y aconteció que estando,1
485,"él sentado a la mesa en la casa, he aquí que muchos",1
486,"publicanos y pecadores, que habían venido, se sentaron juntamente a la",1
487,mesa con Jesús y sus discípulos. Cuando vieron esto los,1
488,"fariseos, dijeron a los discípulos: ¿Porqué come vuestro Maestro con los publicanos y",1
489,"pecadores? Al oír esto Jesús, les dijo:",1
490,Los sanos no tienen necesidad,1
491,"de médico, sino los enfermos. Id, pues, y aprended lo",1
492,"que significa: Misericordia quiero, y no sacrificio. Porque no he venido",1
493,"a llamar a justos, sino a",1
494,"pecadores, al arrepentimiento. Entonces vinieron a él los discípulos",1
495,"de Juan, diciendo: ¿Por qué nosotros y los fariseos ayunamos muchas",1
496,"veces, y tus discípulos no ayunan? Jesús les",1
497,dijo: ¿Acaso pueden los que,1
498,están de bodas tener luto entre tanto que el esposo está con,1
499,ellos? Pero vendrán días cuando el esposo les será,1
500,"quitado, y entonces ayunarán. Nadie pone",1
501,"remiendo de paño nuevo en vestido viejo; porque tal remiendo tira del vestido,",1
502,y se hace peor la rotura. Ni echan vino,1
503,nuevo en odres viejos; de otra manera,1
504,"los odres se rompen, y el vino se derrama, y los",1
505,"odres se pierden; pero echan el vino nuevo en odres nuevos, y lo uno",1
506,"y lo otro se conservan juntamente. Mientras él les decía estas cosas, vino un hombre",1
507,"principal y se postró ante él,",1
508,diciendo: Mi hija acaba de morir; mas ven,1
509,"y pon tu mano sobre ella, y vivirá. Y se levantó Jesús, y",1
510,le siguió con sus discípulos. Y he aquí una mujer,1
511,enferma de flujo de sangre desde hacía doce,1
512,"años, se le acercó por detrás y tocó",1
513,el borde de su manto; porque decía dentro de,1
514,"sí: Si tocare solamente su manto, seré salva. Pero Jesús, volviéndose",1
515,"y mirándola, dijo: Ten ánimo, hija; tu fe te ha salvado.",1
516,Y la mujer fue salva,1
517,desde aquella hora. Al entrar Jesús en la casa del,1
518,"principal, viendo a los que tocaban flautas, y la gente que hacía alboroto,",1
519,"les dijo: Apartaos, porque la niña",1
520,"no está muerta, sino duerme. Y se burlaban de él. Pero cuando",1
521,"la gente había sido echada fuera, entró, y tomó de la mano a la",1
522,"niña, y ella se levantó. Y se difundió la fama de esto",1
523,por toda aquella tierra. Pasando Jesús de,1
524,"allí, le siguieron dos ciegos, dando voces y diciendo: ¡Ten misericordia",1
525,"de nosotros, Hijo de David! Y llegado a la casa, vinieron a él",1
526,"los ciegos; y Jesús les dijo: ¿Creéis que puedo hacer esto? Ellos dijeron: Sí,",1
527,"Señor. Entonces les tocó los ojos, diciendo: Conforme a vuestra fe os sea",1
528,hecho. Y los ojos de ellos,1
529,"fueron abiertos. Y Jesús les encargó rigurosamente, diciendo: Mirad que nadie lo sepa. Pero salidos",1
530,"ellos, divulgaron la fama de él por toda aquella tierra. Mientras salían",1
531,"ellos, he aquí, le trajeron un mudo, endemoniado. Y echado fuera el demonio,",1
532,"el mudo habló; y la gente se maravillaba, y decía:",1
533,Nunca se ha visto cosa semejante en Israel.,1
534,Pero los fariseos decían: Por el príncipe de los demonios echa,1
535,"fuera los demonios. Recorría Jesús todas las ciudades y aldeas, enseñando",1
536,"en las sinagogas de ellos, y",1
537,"predicando el evangelio del reino, y sanando toda enfermedad y toda dolencia",1
538,en el pueblo. Y al,1
539,"ver las multitudes, tuvo compasión de ellas; porque estaban",1
540,desamparadas y dispersas como ovejas que no,1
541,tienen pastor. Entonces dijo a sus discípulos: A la verdad la mies es,1
542,"mucha, mas los obreros pocos. Rogad, pues, al",1
543,"Señor de la mies, que envíe",1
544,"obreros a su mies. Entonces llamando a sus doce discípulos, les dio",1
545,"autoridad sobre los espíritus inmundos, para",1
546,"que los echasen fuera, y para sanar toda",1
547,enfermedad y toda dolencia. Los nombres,1
548,"de los doce apóstoles son estos: primero Simón, llamado Pedro, y",1
549,"Andrés su hermano; Jacobo hijo de Zebedeo, y Juan su hermano; Felipe, Bartolomé,",1
550,"Tomás, Mateo el publicano, Jacobo hijo de Alfeo, Lebeo, por sobrenombre Tadeo, Simón el cananista,",1
551,"y Judas Iscariote, el que también le",1
552,"entregó. A estos doce envió Jesús, y les dio instrucciones, diciendo: Por camino",1
553,"de gentiles no vayáis, y en ciudad de",1
554,"samaritanos no entréis, sino id antes a las ovejas perdidas",1
555,"de la casa de Israel. Y yendo, predicad, diciendo:",1
556,"El reino de los cielos se ha acercado. Sanad enfermos, limpiad leprosos,",1
557,"resucitad muertos, echad fuera demonios; de gracia recibisteis, dad de gracia. No os proveáis",1
558,"de oro, ni plata, ni cobre en vuestros cintos; ni de alforja para el camino,",1
559,"ni de dos túnicas, ni de calzado, ni de bordón; porque el",1
560,obrero es digno de su alimento. Mas en cualquier,1
561,"ciudad o aldea donde entréis, informaos quién en ella sea digno, y posad allí",1
562,hasta que salgáis. Y al entrar en la,1
563,"casa, saludadla. Y si la casa fuere digna, vuestra paz vendrá",1
564,"sobre ella; mas si no fuere digna, vuestra",1
565,"paz se volverá a vosotros. Y si alguno no os recibiere, ni",1
566,"oyere vuestras palabras, salid de aquella casa o ciudad, y sacudid",1
567,el polvo de vuestros pies. De cierto,1
568,"os digo que en el día del juicio, será más tolerable el",1
569,"castigo para la tierra de Sodoma y de Gomorra, que para aquella ciudad.",1
570,"He aquí, yo os envío como a ovejas en",1
571,"medio de lobos; sed, pues, prudentes como serpientes, y sencillos como palomas. Y guardaos",1
572,"de los hombres, porque os entregarán a los concilios, y en sus",1
573,sinagogas os azotarán; y aun ante gobernadores y reyes seréis llevados,1
574,"por causa de mí, para testimonio a ellos y a los gentiles.",1
575,"Mas cuando os entreguen, no os preocupéis por cómo o qué hablaréis; porque",1
576,en aquella hora os será dado lo,1
577,"que habéis de hablar. Porque no sois vosotros los que habláis, sino el Espíritu de",1
578,vuestro Padre que habla en,1
579,"vosotros. El hermano entregará a la muerte al hermano,",1
580,y el padre al hijo; y,1
581,"los hijos se levantarán contra los padres, y los harán morir. Y seréis",1
582,aborrecidos de todos por causa de mi nombre; mas el que persevere hasta el,1
583,"fin, éste será salvo. Cuando os persigan en esta ciudad, huid a",1
584,"la otra; porque de cierto os digo, que no acabaréis",1
585,"de recorrer todas las ciudades de Israel, antes que venga el Hijo de Hombre.",1
586,"El discípulo no es más que su maestro, ni el",1
587,siervo más que su señor. Bástale al discípulo ser como,1
588,"su maestro, y al siervo como su señor.",1
589,"Si al padre de familia llamaron Beelzebú, ¿cuánto más a",1
590,"los de su casa? Así que, no los temáis; porque nada hay encubierto, que no",1
591,"haya de ser manifestado; ni oculto, que no haya de saberse.",1
592,"Lo que os digo en tinieblas, decidlo en la luz; y lo que oís al",1
593,"oído, proclamadlo desde las azoteas. Y no temáis a los que",1
594,"matan el cuerpo, mas el alma no pueden matar; temed más bien a aquel",1
595,que puede destruir el alma y el cuerpo en,1
596,"el infierno. ¿No se venden dos pajarillos por un cuarto? Con todo,",1
597,ni uno de ellos cae a tierra sin,1
598,vuestro Padre. Pues aun vuestros cabellos están todos,1
599,"contados. Así que, no temáis; más valéis",1
600,"vosotros que muchos pajarillos. A cualquiera, pues, que",1
601,"me confiese delante de los hombres, yo también le",1
602,confesaré delante de mi Padre que está,1
603,"en los cielos. Y a cualquiera que me niegue delante de los hombres,",1
604,yo también le negaré delante de mi Padre que está en los cielos. No,1
605,penséis que he venido para traer paz a la tierra;,1
606,"no he venido para traer paz, sino",1
607,"espada. Porque he venido para poner en disensión al hombre contra su padre,",1
608,"a la hija contra su madre, y a la nuera contra",1
609,su suegra; y los enemigos del hombre serán,1
610,los de su casa. El que ama a padre o madre más que,1
611,"a mí, no es digno de mí; el que ama a hijo",1
612,"o hija más que a mí, no es digno de mí; y el",1
613,"que no toma su cruz y sigue en pos de mí,",1
614,"no es digno de mí. El que halla su vida, la perderá; y",1
615,el que pierde su vida,1
616,"por causa de mí, la hallará. El que a vosotros recibe,",1
617,a mí me recibe; y el que,1
618,"me recibe a mí, recibe al que me envió. El que recibe a un profeta",1
619,"por cuanto es profeta, recompensa",1
620,"de profeta recibirá; y el que recibe a un justo por cuanto es justo, recompensa",1
621,de justo recibirá. Y cualquiera que,1
622,dé a uno de estos pequeñitos,1
623,"un vaso de agua fría solamente, por cuanto es discípulo, de cierto os digo que",1
624,no perderá su recompensa. Cuando Jesús terminó de dar instrucciones a sus,1
625,"doce discípulos, se fue de allí a enseñar y a predicar en",1
626,"las ciudades de ellos. Y al oír Juan, en la cárcel, los hechos de",1
627,"Cristo, le envió dos de sus",1
628,"discípulos, para preguntarle: ¿Eres tú aquel que",1
629,"había de venir, o esperaremos a otro? Respondiendo Jesús, les dijo: Id,",1
630,y haced saber a Juan las cosas que oís y veis. Los ciegos,1
631,"ven, los cojos andan, los",1
632,"leprosos son limpiados, los sordos oyen, los muertos son resucitados, y a los",1
633,pobres es anunciado el evangelio; y bienaventurado es el que,1
634,"no halle tropiezo en mí. Mientras ellos se iban, comenzó Jesús a decir de Juan",1
635,a la gente: ¿Qué salisteis a ver al desierto? ¿Una caña sacudida por el viento?,1
636,¿O qué salisteis a ver? ¿A un hombre cubierto de vestiduras,1
637,"delicadas? He aquí, los que llevan",1
638,"vestiduras delicadas, en las casas de los reyes están.",1
639,"Pero ¿qué salisteis a ver? ¿A un profeta? Sí, os digo, y",1
640,"más que profeta. Porque éste es de quien está escrito: He aquí,",1
641,yo envío mi mensajero delante de tu,1
642,"faz, El cual preparará tu camino delante de",1
643,ti. De cierto os digo: Entre los,1
644,que nacen de mujer no se ha levantado otro mayor que Juan el,1
645,"Bautista; pero el más pequeño en el reino de los cielos, mayor es que él.",1
646,Desde los días de Juan el Bautista,1
647,"hasta ahora, el reino de",1
648,"los cielos sufre violencia, y los",1
649,violentos lo arrebatan. Porque todos los profetas y la ley profetizaron hasta Juan. Y,1
650,"si queréis recibirlo, él es",1
651,"aquel Elías que había de venir. El que tiene oídos para oír, oiga. Mas",1
652,¿a qué compararé esta generación? Es semejante,1
653,"a los muchachos que se sientan en las plazas, y dan voces a sus compañeros,",1
654,"diciendo: Os tocamos flauta, y no bailasteis; os endechamos, y no lamentasteis. Porque vino",1
655,"Juan, que ni comía ni bebía, y dicen:",1
656,Demonio tiene. Vino el Hijo del,1
657,"Hombre, que come y bebe, y dicen: He aquí un hombre",1
658,"comilón, y bebedor de vino, amigo de publicanos y de pecadores. Pero la sabiduría",1
659,es justificada por sus hijos. Entonces comenzó a reconvenir,1
660,"a las ciudades en las cuales había hecho muchos de sus milagros,",1
661,"porque no se habían arrepentido, diciendo: Ay",1
662,"de ti, Corazín! Ay de ti, Betsaida! Porque si en",1
663,Tiro y en Sidón se hubieran hecho los milagros que han sido hechos,1
664,"en vosotras, tiempo ha que se hubieran arrepentido",1
665,en cilicio y en ceniza. Por tanto os digo que en el día,1
666,"del juicio, será más tolerable el castigo",1
667,"para Tiro y para Sidón, que para vosotras. Y tú, Capernaum, que eres",1
668,"levantada hasta el cielo, hasta",1
669,el Hades serás abatida; porque si en Sodoma se hubieran hecho los milagros,1
670,"que han sido hechos en ti, habría permanecido hasta el día de hoy. Por",1
671,"tanto os digo que en el día del juicio, será más tolerable",1
672,"el castigo para la tierra de Sodoma, que para ti. En aquel tiempo, respondiendo",1
673,"Jesús, dijo: Te alabo, Padre, Señor",1
674,"del cielo y de la tierra, porque escondiste estas cosas de los sabios y de",1
675,"los entendidos, y las revelaste a",1
676,"los niños. Sí, Padre, porque",1
677,así te agradó. Todas las cosas me fueron,1
678,"entregadas por mi Padre; y nadie conoce al Hijo, sino el Padre,",1
679,"ni al Padre conoce alguno, sino el Hijo, y aquel",1
680,a quien el Hijo lo quiera,1
681,revelar. Venid a mí todos los que estáis trabajados,1
682,"y cargados, y yo os haré descansar. Llevad mi yugo sobre vosotros, y",1
683,"aprended de mí, que soy manso y",1
684,humilde de corazón; y hallaréis descanso para vuestras almas; porque mi yugo es,1
685,"fácil, y ligera mi carga. En aquel tiempo iba Jesús por los sembrados en",1
686,"un día de reposo; y sus discípulos tuvieron hambre, y comenzaron",1
687,"a arrancar espigas y a comer. Viéndolo los fariseos, le dijeron: He aquí tus",1
688,discípulos hacen lo que no,1
689,es lícito hacer en el día,1
690,de reposo. Pero él les dijo: ¿No habéis leído,1
691,"lo que hizo David, cuando",1
692,él y los que con él estaban tuvieron,1
693,"hambre; cómo entró en la casa de Dios, y comió los panes de",1
694,"la proposición, que no les",1
695,"era lícito comer ni a él ni a los que con él estaban,",1
696,sino solamente a los sacerdotes? ¿O no,1
697,"habéis leído en la ley, cómo en el día",1
698,de reposo los sacerdotes en el templo profanan el,1
699,"día de reposo, y son sin culpa? Pues os digo que uno",1
700,mayor que el templo está aquí. Y si supieseis qué significa: Misericordia,1
701,"quiero, y no sacrificio, no condenaríais a los inocentes; porque el Hijo",1
702,del Hombre es Señor del día de reposo. Pasando de,1
703,"allí, vino a la sinagoga de ellos. Y he aquí había allí",1
704,"uno que tenía seca una mano; y preguntaron a Jesús, para poder",1
705,acusarle: ¿Es lícito sanar en el día de reposo? El les,1
706,"dijo: ¿Qué hombre habrá de vosotros, que tenga",1
707,"una oveja, y si ésta cayere en un hoyo",1
708,"en día de reposo, no le eche",1
709,"mano, y la levante? Pues ¿cuánto más vale un hombre que una oveja?",1
710,"Por consiguiente, es lícito hacer el bien en los días de",1
711,reposo. Entonces dijo a aquel hombre: Extiende tu,1
712,"mano. Y él la extendió, y le",1
713,"fue restaurada sana como la otra. Y salidos los fariseos,",1
714,tuvieron consejo contra Jesús para destruirle.,1
715,"Sabiendo esto Jesús, se apartó",1
716,"de allí; y le siguió mucha gente, y sanaba",1
717,"a todos, y les encargaba rigurosamente que",1
718,no le descubriesen; para que,1
719,se cumpliese lo dicho por el,1
720,"profeta Isaías, cuando dijo: He",1
721,"aquí mi siervo, a quien he escogido; Mi Amado, en quien se agrada mi",1
722,"alma; Pondré mi Espíritu sobre él, Y a los gentiles anunciará juicio.",1
723,"No contenderá, ni voceará, Ni nadie oirá",1
724,en las calles su voz. La,1
725,"caña cascada no quebrará, Y el pábilo que humea no apagará,",1
726,Hasta que saque a victoria el juicio. Y en su nombre,1
727,"esperarán los gentiles. Entonces fue traído a él un endemoniado, ciego y mudo;",1
728,"y le sanó, de tal manera que el ciego y mudo",1
729,"veía y hablaba. Y toda la gente estaba atónita, y decía:",1
730,"¿Será éste aquel Hijo de David? Mas los fariseos,",1
731,"al oírlo, decían: Este no echa fuera los demonios sino por Beelzebú, príncipe de los",1
732,"demonios. Sabiendo Jesús los pensamientos de ellos, les dijo: Todo reino dividido contra sí mismo,",1
733,"es asolado, y toda ciudad o casa dividida contra sí",1
734,"misma, no permanecerá. Y si Satanás echa",1
735,"fuera a Satanás, contra sí mismo está dividido; ¿cómo, pues, permanecerá su reino? Y si",1
736,"yo echo fuera los demonios por Beelzebú, ¿por quién los echan vuestros",1
737,"hijos? Por tanto, ellos serán vuestros jueces. Pero",1
738,si yo por el Espíritu de Dios echo,1
739,"fuera los demonios, ciertamente ha llegado a vosotros",1
740,el reino de Dios. Porque ¿cómo puede alguno entrar,1
741,"en la casa del hombre fuerte, y saquear sus",1
742,"bienes, si primero no le ata? Y entonces podrá",1
743,saquear su casa. El que no,1
744,"es conmigo, contra mí es; y",1
745,"el que conmigo no recoge, desparrama. Por tanto os digo:",1
746,Todo pecado y blasfemia será perdonado a los hombres; mas la,1
747,blasfemia contra el Espíritu no les será perdonada. A cualquiera,1
748,que dijere alguna palabra contra el Hijo,1
749,"del Hombre, le será perdonado; pero al",1
750,"que hable contra el Espíritu Santo, no le será",1
751,"perdonado, ni en este siglo ni en el venidero. O haced el árbol bueno, y",1
752,"su fruto bueno, o haced el",1
753,"árbol malo, y su fruto",1
754,malo; porque por el fruto se conoce el árbol. ¡Generación de víboras! ¿Cómo podéis hablar,1
755,"lo bueno, siendo malos? Porque de la",1
756,"abundancia del corazón habla la boca. El hombre bueno, del buen tesoro del",1
757,corazón saca buenas cosas; y,1
758,"el hombre malo, del mal tesoro saca malas cosas. Mas yo os digo que",1
759,"de toda palabra ociosa que hablen los hombres, de ella darán cuenta en el día",1
760,"del juicio. Porque por tus palabras serás justificado, y por",1
761,"tus palabras serás condenado. Entonces respondieron algunos de los escribas y de los fariseos, diciendo:",1
762,"Maestro, deseamos ver de ti señal. El respondió y",1
763,les dijo: La generación mala y adúltera demanda señal; pero señal no le,1
764,"será dada, sino la señal del profeta Jonás. Porque como estuvo",1
765,Jonás en el vientre del gran pez,1
766,"tres días y tres noches, así estará el Hijo del Hombre en el",1
767,corazón de la tierra tres días y tres noches.,1
768,"Los hombres de Nínive se levantarán en el juicio con esta generación, y",1
769,la condenarán; porque ellos se arrepintieron a la predicación de,1
770,"Jonás, y he aquí más",1
771,que Jonás en este lugar. La reina del Sur se levantará en el juicio con,1
772,"esta generación, y la condenará; porque ella",1
773,"vino de los fines de la tierra para oír la sabiduría de Salomón, y",1
774,"he aquí más que Salomón en este lugar. Cuando el espíritu inmundo sale del hombre,",1
775,"anda por lugares secos, buscando",1
776,"reposo, y no lo halla. Entonces dice: Volveré a mi casa",1
777,"de donde salí; y cuando llega, la halla desocupada, barrida y adornada. Entonces va, y",1
778,toma consigo otros siete espíritus peores,1
779,"que él, y entrados, moran allí; y el",1
780,postrer estado de aquel hombre viene a ser peor que el primero.,1
781,Así también acontecerá a esta mala generación. Mientras él,1
782,"aún hablaba a la gente, he aquí",1
783,"su madre y sus hermanos estaban afuera, y le querían hablar. Y le",1
784,dijo uno: He aquí tu madre y,1
785,"tus hermanos están afuera, y te quieren hablar. Respondiendo él al",1
786,"que le decía esto, dijo: ¿Quién es",1
787,"mi madre, y quiénes son mis",1
788,hermanos? Y extendiendo su mano hacia,1
789,"sus discípulos, dijo: He aquí mi madre y mis hermanos. Porque todo aquel que",1
790,hace la voluntad de mi Padre que está en,1
791,"los cielos, ése es mi hermano, y hermana, y madre. Aquel día salió",1
792,Jesús de la casa y se sentó junto al mar. Y se le juntó mucha,1
793,"gente; y entrando él en la barca, se sentó, y toda la gente estaba en",1
794,la playa. Y les habló muchas cosas,1
795,"por parábolas, diciendo: He aquí, el sembrador salió a sembrar.",1
796,"Y mientras sembraba, parte de la semilla cayó",1
797,junto al camino; y vinieron las aves y la comieron. Parte cayó,1
798,"en pedregales, donde no había",1
799,"mucha tierra; y brotó pronto, porque no tenía profundidad de tierra; pero salido el",1
800,"sol, se quemó; y porque no tenía raíz, se secó. Y parte cayó entre espinos;",1
801,"y los espinos crecieron, y la ahogaron. Pero parte cayó en buena tierra,",1
802,"y dio fruto, cuál a ciento, cuál a sesenta, y cuál a treinta",1
803,por uno. El que tiene oídos,1
804,"para oír, oiga. Entonces, acercándose los discípulos,",1
805,le dijeron: ¿Por qué les hablas por,1
806,"parábolas? El respondiendo, les dijo: Porque a vosotros os es",1
807,dado saber los misterios del reino de los cielos;,1
808,"mas a ellos no les es dado. Porque a cualquiera que tiene,",1
809,"se le dará, y tendrá más; pero al que no",1
810,"tiene, aun lo que tiene le será",1
811,quitado. Por eso les hablo por parábolas: porque viendo,1
812,"no ven, y oyendo no oyen, ni entienden. De manera que se",1
813,"cumple en ellos la profecía de Isaías, que dijo: De oído oiréis, y",1
814,"no entenderéis; Y viendo veréis, y no percibiréis. Porque el corazón de",1
815,"este pueblo se ha engrosado, Y con los oídos oyen pesadamente, Y",1
816,"han cerrado sus ojos; Para que no vean con los ojos,",1
817,"Y oigan con los oídos, Y con el corazón entiendan, Y se conviertan, Y yo",1
818,"los sane. Pero bienaventurados vuestros ojos, porque ven; y vuestros oídos, porque oyen. Porque",1
819,"de cierto os digo, que muchos profetas y justos desearon ver",1
820,"lo que veis, y no lo vieron; y",1
821,"oír lo que oís, y no lo oyeron. Oíd, pues, vosotros la parábola del",1
822,sembrador: Cuando alguno oye la palabra del reino,1
823,"y no la entiende, viene el malo, y arrebata lo que fue sembrado",1
824,en su corazón. Este es el que fue sembrado junto al,1
825,"camino. Y el que fue sembrado en pedregales, éste es",1
826,"el que oye la palabra, y al momento la recibe con gozo; pero",1
827,"no tiene raíz en sí, sino que es de corta duración,",1
828,"pues al venir la aflicción o la persecución por causa de la palabra,",1
829,"luego tropieza. El que fue sembrado entre espinos, éste es",1
830,"el que oye la palabra, pero el afán de este siglo y el",1
831,"engaño de las riquezas ahogan la palabra, y se",1
832,hace infructuosa. Mas el que fue,1
833,"sembrado en buena tierra, éste es el que oye y entiende la",1
834,"palabra, y da fruto; y produce a ciento, a sesenta, y a treinta por",1
835,"uno. Les refirió otra parábola, diciendo: El reino de los cielos es semejante a",1
836,un hombre que sembró buena semilla en su campo; pero,1
837,"mientras dormían los hombres, vino su enemigo y sembró cizaña entre el trigo,",1
838,y se fue. Y cuando salió la hierba y,1
839,"dio fruto, entonces apareció también la cizaña. Vinieron entonces los siervos del padre",1
840,de familia y le dijeron:,1
841,"Señor, ¿no sembraste buena semilla en tu campo? ¿De dónde, pues, tiene",1
842,cizaña? El les dijo: Un enemigo ha hecho esto. Y los,1
843,"siervos le dijeron: ¿Quieres, pues, que vayamos y la arranquemos? El les dijo: No,",1
844,no sea que al arrancar la,1
845,"cizaña, arranquéis también con ella el trigo. Dejad crecer juntamente lo uno",1
846,y lo otro hasta la siega; y al,1
847,"tiempo de la siega yo diré a los segadores: Recoged primero la cizaña, y atadla",1
848,"en manojos para quemarla; pero recoged el trigo en mi granero. Otra parábola les refirió,",1
849,diciendo: El reino de los cielos es semejante,1
850,"al grano de mostaza, que un hombre tomó y sembró en su",1
851,campo; el cual a la verdad es la más pequeña de todas las,1
852,"semillas; pero cuando ha crecido,",1
853,"es la mayor de las hortalizas, y se hace",1
854,"árbol, de tal manera que vienen las aves del cielo y hacen",1
855,nidos en sus ramas. Otra,1
856,parábola les dijo: El reino de,1
857,"los cielos es semejante a la levadura que tomó una mujer, y escondió en",1
858,"tres medidas de harina, hasta que todo fue",1
859,leudado. Todo esto habló Jesús por,1
860,"parábolas a la gente, y sin parábolas no les hablaba;",1
861,para que se cumpliese lo dicho por,1
862,"el profeta, cuando dijo: Abriré en",1
863,parábolas mi boca; Declararé cosas escondidas desde la fundación del mundo.,1
864,"Entonces, despedida la gente, entró Jesús en la casa; y acercándose a él",1
865,"sus discípulos, le dijeron: Explícanos la parábola de la cizaña del",1
866,"campo. Respondiendo él, les dijo: El",1
867,que siembra la buena semilla es el Hijo del Hombre.,1
868,"El campo es el mundo; la buena semilla son los hijos del reino, y la",1
869,cizaña son los hijos del,1
870,malo. El enemigo que la sembró es el diablo;,1
871,la siega es el fin del siglo; y los segadores son los,1
872,"ángeles. De manera que como se arranca la cizaña, y",1
873,"se quema en el fuego, así será",1
874,en el fin de este siglo. Enviará el Hijo del Hombre a sus,1
875,"ángeles, y recogerán de su reino a todos",1
876,"los que sirven de tropiezo, y a los que hacen iniquidad, y los echarán",1
877,en el horno de fuego; allí será el lloro y el crujir,1
878,de dientes. Entonces los justos resplandecerán como el sol en el reino,1
879,"de su Padre. El que tiene oídos para oír, oiga. Además, el reino de los",1
880,"cielos es semejante a un tesoro escondido en un campo,",1
881,"el cual un hombre halla, y lo esconde de nuevo; y gozoso por ello",1
882,"va y vende todo lo que tiene, y compra aquel",1
883,campo. También el reino de los cielos es,1
884,"semejante a un mercader que busca buenas perlas, que habiendo hallado una perla",1
885,"preciosa, fue y vendió todo",1
886,"lo que tenía, y la compró. Asimismo el reino de los cielos es semejante",1
887,"a una red, que echada",1
888,"en el mar, recoge de toda clase de",1
889,"peces; y una vez llena, la sacan",1
890,"a la orilla; y sentados, recogen lo bueno en cestas, y lo",1
891,"malo echan fuera. Así será al fin del siglo: saldrán los ángeles, y apartarán a",1
892,"los malos de entre los justos, y los echarán en el horno de fuego;",1
893,allí será el lloro y,1
894,el crujir de dientes. Jesús les dijo: ¿Habéis entendido todas estas cosas? Ellos respondieron:,1
895,"Sí, Señor. El les dijo: Por eso todo",1
896,escriba docto en el reino de los,1
897,cielos es semejante a un padre,1
898,"de familia, que saca de su tesoro cosas nuevas y cosas",1
899,viejas. Aconteció que cuando Terminó,1
900,"Jesús estas parábolas, se fue de allí. Y",1
901,"venido a su tierra, les enseñaba en",1
902,"la sinagoga de ellos, de tal manera que se",1
903,"maravillaban, y decían: ¿De dónde tiene éste esta",1
904,sabiduría y estos milagros? ¿No es éste el hijo del carpintero? ¿No se llama su,1
905,"madre María, y sus hermanos, Jacobo, José,",1
906,Simón y Judas? ¿No están todas sus hermanas con nosotros? ¿De,1
907,"dónde, pues, tiene éste todas estas cosas? Y se",1
908,"escandalizaban de él. Pero Jesús les dijo: No hay profeta sin honra, sino en su",1
909,propia tierra y en su casa. Y,1
910,"no hizo allí muchos milagros, a",1
911,causa de la incredulidad de ellos. En aquel tiempo Herodes el tetrarca oyó la fama,1
912,"de Jesús, y dijo a sus criados: Este es Juan el Bautista;",1
913,"ha resucitado de los muertos,",1
914,y por eso actúan en él estos poderes. Porque,1
915,"Herodes había prendido a Juan,",1
916,"y le había encadenado y metido en la cárcel, por causa de Herodías, mujer",1
917,de Felipe su hermano; porque Juan le decía: No,1
918,"te es lícito tenerla. Y Herodes quería matarle, pero temía al pueblo; porque tenían a",1
919,"Juan por profeta. Pero cuando se celebraba el cumpleaños de Herodes, la hija de",1
920,"Herodías danzó en medio, y agradó a Herodes, por lo cual éste le prometió con",1
921,"juramento darle todo lo que pidiese. Ella, instruida primero",1
922,"por su madre, dijo: Dame aquí en un plato la cabeza de Juan el Bautista.",1
923,Entonces el rey se entristeció;,1
924,"pero a causa del juramento, y de",1
925,"los que estaban con él a la mesa, mandó que se",1
926,"la diesen, y ordenó decapitar a Juan en la",1
927,"cárcel. Y fue traída su cabeza en un plato,",1
928,y dada a la muchacha; y ella la presentó a su madre. Entonces,1
929,"llegaron sus discípulos, y tomaron",1
930,el cuerpo y lo enterraron; y fueron y dieron las nuevas a Jesús. Oyéndolo,1
931,"Jesús, se apartó de allí en una barca a un",1
932,"lugar desierto y apartado; y cuando la gente lo oyó, le siguió a",1
933,pie desde las ciudades. Y,1
934,"saliendo Jesús, vio una gran",1
935,"multitud, y tuvo compasión de ellos, y sanó a los que de",1
936,"ellos estaban enfermos. Cuando anochecía, se acercaron a él sus discípulos,",1
937,"diciendo: El lugar es desierto,",1
938,y la hora ya pasada; despide a,1
939,"la multitud, para que vayan por las aldeas y compren de comer. Jesús les dijo:",1
940,No tienen necesidad de irse; dadles vosotros de comer.,1
941,Y ellos dijeron: No tenemos,1
942,aquí sino cinco panes y dos peces. El les dijo: Traédmelos acá. Entonces,1
943,mandó a la gente recostarse sobre la hierba; y tomando los cinco panes,1
944,"y los dos peces, y levantando",1
945,"los ojos al cielo, bendijo, y partió y dio los panes a los discípulos, y",1
946,"los discípulos a la multitud. Y comieron todos, y se saciaron; y",1
947,"recogieron lo que sobró de los pedazos, doce cestas",1
948,"llenas. Y los que comieron fueron como cinco mil hombres, sin contar las mujeres",1
949,y los niños. En seguida Jesús hizo a sus discípulos,1
950,entrar en la barca e ir delante de él a la,1
951,"otra ribera, entre tanto que él despedía a la multitud. Despedida la",1
